Filtered Signals
2.593472077785180518e-03,-1.164593625292808382e-02,-9.722007551342594367e-03
-1.276239417466505655e-02,-3.081280183918946869e-02,-1.371337482786124870e-02
-2.534118029551706008e-02,-4.649754456190151319e-02,-1.570008747073629168e-02
-3.508149155575718964e-02,-5.844099770975007269e-02,-1.678395730767328481e-02
-4.258555279023423790e-02,-6.700496889824618385e-02,-1.844166823805594435e-02
-4.872538259237793601e-02,-7.282761586630309703e-02,-2.211121261822040357e-02
-5.416126128693851682e-02,-7.641482839547919514e-02,-2.873505285246171631e-02
-5.892997794221131042e-02,-7.778856036932407791e-02,-3.836198583946977270e-02
-6.223391564019942895e-02,-7.630096038557013238e-02,-4.990954207695055128e-02
-6.249276598585387643e-02,-7.068274501525913245e-02,-6.116843454895832394e-02
-5.765511097856622358e-02,-5.933999601332993340e-02,-6.909146531377877154e-02
-4.572850930516694778e-02,-4.085720237582772529e-02,-7.035580140868760712e-02
-2.545106076406507267e-02,-1.460969931217517143e-02,-6.212466876460196602e-02
3.029984906913585352e-03,1.865947474065565714e-02,-4.286987697020725602e-02
3.766495993330795655e-02,5.646894533580130993e-02,-1.306569751422967385e-02
7.439124286949612419e-02,9.458785877359485172e-02,2.445011753284620504e-02
1.075278819610342718e-01,1.274697652340772980e-01,6.461222705587905957e-02
1.306698344975724679e-01,1.491129311670419400e-01,1.008261498663921424e-01
1.379433924362127029e-01,1.542140900289934169e-01,1.261549834026528538e-01
1.253748900796280985e-01,1.393845960289365193e-01,1.347722520123935397e-01
9.205093429035224317e-02,1.041413335296935416e-01,1.233468553199325579e-01
4.073673986194256691e-02,5.139523135539017518e-02,9.199541471213021349e-02
-2.228821041446282791e-02,-1.274376834065335529e-02,4.451808146841192831e-02
-8.821124210046299430e-02,-7.985492196751783900e-02,-1.218197186330206849e-02
-1.472664699940647026e-01,-1.406038664838293040e-01,-6.936552605400884974e-02
-1.905180991061398710e-01,-1.863257835359226622e-01,-1.180928579884172325e-01
-2.114247307879240922e-01,-2.104420888414391677e-01,-1.508333372139281092e-01
-2.068683377218269448e-01,-2.094368020951533627e-01,-1.627048907924270316e-01
-1.774977950300925533e-01,-1.832588186336124025e-01,-1.521370544706733829e-01
-1.274032858308036253e-01,-1.351600523601311776e-01,-1.209131031826091301e-01
-6.327389830113572255e-02,-7.108539221547800768e-02,-7.367928828654290996e-02
6.726912317845695766e-03,1.218670131905907894e-03,-1.708705842045303569e-02
7.412795937615429542e-02,7.321231131745165044e-02,4.124382675340663995e-02
1.311883738295176738e-01,1.365627602186129108e-01,9.377437137285823954e-02
1.717320929926330619e-01,1.840603581364457231e-01,1.339843622994419947e-01
1.917613209928187290e-01,2.104013299664289627e-01,1.571200638873722633e-01
1.898298871581018954e-01,2.127851099691848991e-01,1.607024340321531186e-01
1.671377808257651920e-01,1.912590103781142137e-01,1.447644300691979247e-01
1.273226836362908176e-01,1.487457494045083262e-01,1.118023278554324956e-01
7.597588016834641578e-02,9.072286477992685949e-02,6.644802009569544810e-02
1.995499362561428680e-02,2.457504415923986163e-02,1.489457863576815200e-02
-3.342678967263362777e-02,-4.131070509442838490e-02,-3.587029031629651588e-02
-7.726911822458525092e-02,-9.860272799950239864e-02,-7.895130803818825593e-02
-1.059420993556840496e-01,-1.401087262851211934e-01,-1.084660009299962258e-01
-1.158373134146555017e-01,-1.607450579507226363e-01,-1.203914874837916232e-01
-1.058939121359701169e-01,-1.582479315369521577e-01,-1.132105859566996109e-01
-7.779586032407175000e-02,-1.335041854962930874e-01,-8.822600569404838444e-02
-3.578452212867720000e-02,-9.042812079167623918e-02,-4.944075640169612318e-02
1.391535761773238233e-02,-3.537809267378171085e-02,-2.968985387551567601e-03
6.400879025324930638e-02,2.381955025642842894e-02,4.396734115897540929e-02
1.072713625879933436e-01,7.909558552216271188e-02,8.430008949081260750e-02
1.377227772094057889e-01,1.233975793168137769e-01,1.123880289780540692e-01
1.515789125270540771e-01,1.517301913842244721e-01,1.250044141995885760e-01
1.477537749215417362e-01,1.617520535960210171e-01,1.217764670105605102e-01
1.278024722776611166e-01,1.538163727662742730e-01,1.049528500622002591e-01
9.535123829971198228e-02,1.304961075879925159e-01,7.857816948511892052e-02
5.518031881799708577e-02,9.576408495412613853e-02,4.733336391140107596e-02
1.218544286704188739e-02,5.405955316071126004e-02,1.538257408099717380e-02
-2.954578212658683090e-02,9.464683068519691433e-03,-1.446718773532191388e-02
-6.734008238474559205e-02,-3.484039084401721609e-02,-4.110453552912716330e-02
-1.001069630501625063e-01,-7.675661844029997571e-02,-6.491113053949471023e-02
-1.280634580230522734e-01,-1.150839385272930948e-01,-8.711873102837716654e-02
-1.521171115772738669e-01,-1.490698746177904210e-01,-1.089298081716273681e-01
-1.730793745771921632e-01,-1.778460300886285095e-01,-1.306570778184175663e-01
-1.909136817388323304e-01,-1.999410093048394066e-01,-1.511301564284697752e-01
-2.042296836572005114e-01,-2.130493811704019524e-01,-1.675548710429032306e-01
-2.102113524105053421e-01,-2.141846698050475784e-01,-1.759058632931162491e-01
-2.050850891764962880e-01,-2.002512998372553976e-01,-1.718055741949680304e-01
-1.850863309896190467e-01,-1.689479895936467635e-01,-1.517145314690564462e-01
-1.477112773183783256e-01,-1.197918942399632120e-01,-1.141538374804123568e-01
-9.291597260123866941e-02,-5.496882948416165204e-02,-6.062874946294068146e-02
-2.389877668958036161e-02,2.029335524112133027e-02,4.051305212589062510e-03
5.282212852060713670e-02,9.804633240915833214e-02,7.224229619937008740e-02
1.281708496715525669e-01,1.686881973701992721e-01,1.347127506175445910e-01
1.920412940297421267e-01,2.226133394293027257e-01,1.824261686702912666e-01
2.352830361087651090e-01,2.520854443729482197e-01,2.084286917278385665e-01
2.516536648883292981e-01,2.528645736938893163e-01,2.093451894072078656e-01
2.392079932113084229e-01,2.251551883294963807e-01,1.860819791586112437e-01
2.007505816767409523e-01,1.736245174181439421e-01,1.435642242720367723e-01
1.432630214646750111e-01,1.065026329285260059e-01,8.961345507489316964e-02
7.649753300548425838e-02,3.401534525352643834e-02,3.329315910407378010e-02
1.110415003933311329e-02,-3.346018422003077530e-02,-1.684973149939213155e-02
-4.328542944292046446e-02,-8.711126115846520857e-02,-5.425120303875996530e-02
-7.963071314767770914e-02,-1.209537823066396123e-01,-7.523347180603769113e-02
-9.443462961470608374e-02,-1.324625742424136443e-01,-7.924022497272598109e-02
-8.796113687539612591e-02,-1.225436946040881353e-01,-6.845871826390571846e-02
-6.377690887087852922e-02,-9.495991825592596525e-02,-4.700457937573281064e-02
-2.780011033620105598e-02,-5.540443077318914222e-02,-1.990726690089581266e-02
1.291193282382013807e-02,-1.044016582900002960e-02,7.868200301577858713e-03
5.141040618699001946e-02,3.350457256663535999e-02,3.218329942475757488e-02
8.193539849062576874e-02,7.094534292861867653e-02,5.017559325414335664e-02
1.006567915491783510e-01,9.787386768596517683e-02,6.038326715107382447e-02
1.059639445960014886e-01,1.119874990812265714e-01,6.259733799035011037e-02
9.829763010187510253e-02,1.126445437841816499e-01,5.753600172784906208e-02
7.963825464765746098e-02,1.006210081800173878e-01,4.645490087863322903e-02
5.284127588551101873e-02,7.776783737735257218e-02,3.080211394006149642e-02
2.100730496489963336e-02,4.665673623157175209e-02,1.199330539255698269e-02
-1.298849834109762347e-02,1.026688192839911307e-02,-8.672516698468159951e-03
-4.675342393124636009e-02,-2.827008445476931336e-02,-2.998922981588873077e-02
-7.841695992060263021e-02,-6.586644703553513891e-02,-5.077080743637814308e-02
-1.064917848810044282e-01,-9.962000873128798450e-02,-6.978341061519618971e-02
-1.296383938836420668e-01,-1.269102595688681723e-01,-8.571561660022239404e-02
-1.464445219816370991e-01,-1.454701476465727894e-01,-9.720223088246786325e-02
-1.553217569845366797e-01,-1.534642727164234610e-01,-1.029075128591567523e-01
-1.545791038470626932e-01,-1.496023148198689645e-01,-1.016662355843763188e-01
-1.426824141615550268e-01,-1.333005593084176377e-01,-9.267012775637395450e-02
-1.186655764831687221e-01,-1.048796488963062296e-01,-7.567404437752356383e-02
-8.261682741260222007e-02,-6.575925974257769424e-02,-5.118503316950857168e-02
-3.611535772163100566e-02,-1.858573301730977179e-02,-2.059046259301398202e-02
1.753645087285284065e-02,3.278364000736093409e-02,1.382017138679407509e-02
7.341272296668496788e-02,8.350322056136665061e-02,4.897672089075885693e-02
1.254357914852222144e-01,1.281901139599035400e-01,8.130684460139041281e-02
1.671582752131244853e-01,1.615670042118267091e-01,1.071498466652830994e-01
1.927257196983584164e-01,1.792059825645893334e-01,1.232489745823422411e-01
1.978591869926970837e-01,1.782470364138081520e-01,1.272429092837151499e-01
1.806820629132530609e-01,1.579528309731191016e-01,1.180725633128886232e-01
1.422159398489400151e-01,1.199764661632736623e-01,9.622868330396647241e-02
8.641324659345711590e-02,6.826453779695448865e-02,6.378517393270601021e-02
1.969041685652916929e-02,8.589630450000870776e-03,2.419362929689247016e-02
-4.995798378924026784e-02,-5.221415993103620257e-02,-1.814299084602606638e-02
-1.140980319255383846e-01,-1.071774464080863798e-01,-5.845297935408404200e-02
-1.650494981199378541e-01,-1.501217031753320774e-01,-9.223449680643618087e-02
-1.969394844008802437e-01,-1.764336601306095986e-01,-1.158383249648034241e-01
-2.064476455739224503e-01,-1.835749794284626257e-01,-1.268990812573551619e-01
-1.931255098137510950e-01,-1.712713315423003424e-01,-1.245561865949276065e-01
-1.592622551412765930e-01,-1.413893317789240434e-01,-1.094520592759672672e-01
-1.093765622571346990e-01,-9.756697013213933012e-02,-8.353938928468246372e-02
-4.948733624957410426e-02,-4.469610172258203090e-02,-4.976117504040362960e-02
1.368036762689583963e-02,1.164626456724515702e-02,-1.167689118566640066e-02
7.344668893091826911e-02,6.575065870138602220e-02,2.690573401878620929e-02
1.238286772857554174e-01,1.122793083245310353e-01,6.226045702423535499e-02
1.600575786284759439e-01,1.467088325449841524e-01,9.102427059171855350e-02
1.789337949154311824e-01,1.657001133875597443e-01,1.104331951193234379e-01
1.790096358339109683e-01,1.673790461122299233e-01,1.185168913453179401e-01
1.606188342513489853e-01,1.515111633006502312e-01,1.142576872942522581e-01
1.257882461671197549e-01,1.195579283991589636e-01,9.771898522152761002e-02
7.805968664225312881e-02,7.460804206093427093e-02,7.013979967771145907e-02
2.223192520922190329e-02,2.117933526007262368e-02,3.397291127803112737e-02
-3.597811687424541660e-02,-3.511348851925777392e-02,-7.177965804760752522e-03
-9.035841333094574157e-02,-8.802716898244608568e-02,-4.877392312847923794e-02
-1.347145786017179547e-01,-1.312850433424480601e-01,-8.574189574157076166e-02
-1.634768709514773655e-01,-1.592701648090722732e-01,-1.130519409643985090e-01
-1.723845549406149147e-01,-1.677609521625587075e-01,-1.264140906426180211e-01
-1.591786653708240629e-01,-1.546220275302541414e-01,-1.229970515284576071e-01
-1.241743741197715717e-01,-1.203335182343324566e-01,-1.020432050489133990e-01
-7.056064523083341311e-02,-6.823215289915854354e-02,-6.524676786520841598e-02
-4.308322174436385321e-03,-4.360726877131834711e-03,-1.678213126636399904e-02
6.636587551386213812e-02,6.312364933775752029e-02,3.708227147244565203e-02
1.319661586549919219e-01,1.249611451809301554e-01,8.878126682283464521e-02
1.830365211098562983e-01,1.721199544263906644e-01,1.305804613039578121e-01
2.116674595287838800e-01,1.972609462563007232e-01,1.558721253728623801e-01
2.129296683652049937e-01,1.960742404835001951e-01,1.604033668100736942e-01
1.859167282544082755e-01,1.681896073213161868e-01,1.431587745275134937e-01
1.341144380804847602e-01,1.174072668946614384e-01,1.066504404229141195e-01
6.495117719206017215e-02,5.113628262974184713e-02,5.649524639372446866e-02
-1.142356379733415472e-02,-2.087258971353632420e-02,3.525486062080640526e-04
-8.390170135264399254e-02,-8.822982748948279830e-02,-5.352393152858229974e-02
-1.423610457845110311e-01,-1.416757848695817390e-01,-9.777227102725158381e-02
-1.793817891102947870e-01,-1.745486521162181448e-01,-1.271153689786215513e-01
-1.913681932672957609e-01,-1.836769450030273088e-01,-1.390325183697395384e-01
-1.788546787081687350e-01,-1.695708923812205560e-01,-1.338287080540117024e-01
-1.459925705420851982e-01,-1.359555081856764214e-01,-1.141721143370174052e-01
-9.942030342871456539e-02,-8.882831426462231561e-02,-8.428634445660040941e-02
-4.683708853030803948e-02,-3.529623578556020935e-02,-4.903379541267217923e-02
4.388959707930670251e-03,1.755977310053906393e-02,-1.310247941557245860e-02
4.830733301865534901e-02,6.360482319236725191e-02,1.956814725318771486e-02
8.099485894231400751e-02,9.825252162633558994e-02,4.608080686418503102e-02
1.006467607017545590e-01,1.187334658882697597e-01,6.463133504883114555e-02
1.072486455694850460e-01,1.240842598735917152e-01,7.440215942367511825e-02
1.020345873144062054e-01,1.149530310215151480e-01,7.539558443026395107e-02
8.695571229016793580e-02,9.332061453843314147e-02,6.828504188702319566e-02
6.431091074081052295e-02,6.220492098753680615e-02,5.432037611682419276e-02
3.657706034684496399e-02,2.536940853583398436e-02,3.527323409163952289e-02
6.384921316362306143e-03,-1.297866765992307381e-02,1.337242645140033701e-02
-2.345494682399790198e-02,-4.852375092351562946e-02,-8.826063682042008252e-03
-4.997835628124680518e-02,-7.722199111403582616e-02,-2.866381943365238494e-02
-7.023162593250706354e-02,-9.571429731615584136e-02,-4.368839599017124847e-02
-8.161097764902126850e-02,-1.017369105337895541e-01,-5.199867350412664541e-02
-8.233150796207568123e-02,-9.447098921307650610e-02,-5.255976304585030512e-02
-7.189887665033861675e-02,-7.475790203354132357e-02,-4.541629550368429802e-02
-5.142909554100534575e-02,-4.511215746729768661e-02,-3.174662749122163230e-02
-2.370086938772050442e-02,-9.493462700719490499e-03,-1.373049699935683689e-02
7.106035880332137178e-03,2.715730268161806182e-02,5.758822821389310981e-03
3.597334258123100620e-02,5.957151030785920454e-02,2.359179537353983322e-02
5.784450531466963502e-02,8.291401764479688907e-02,3.687952583494339548e-02
6.853838859609218126e-02,9.354032734332839993e-02,4.344844171184119447e-02
6.558881523431375760e-02,8.961574340680297790e-02,4.220888961460118188e-02
4.880295006113192363e-02,7.146527662776042122e-02,3.334491833505029423e-02
2.039109839195559284e-02,4.156638743212683063e-02,1.828249909966464526e-02
-1.536237613079711323e-02,4.175146228271767179e-03,-5.593560957865631456e-04
-5.280475030833578498e-02,-3.533947413450244657e-02,-2.018053568308814105e-02
-8.584934689489025217e-02,-7.132043521016939724e-02,-3.748838785129848805e-02
-1.089654373010913724e-01,-9.865386027029998672e-02,-4.976997520354901200e-02
-1.180443001205684211e-01,-1.134657653448234021e-01,-5.506892836646216927e-02
-1.109823538917601438e-01,-1.135800852438823005e-01,-5.241349332587035004e-02
-8.789156109942516948e-02,-9.869223901706089541e-02,-4.187684192283079587e-02
-5.095450635009398516e-02,-7.028125311094453320e-02,-2.449016720033692085e-02
-4.031742473094006296e-03,-3.133688485967418835e-02,-2.060829704166260157e-03
4.784740161002914993e-02,1.400826796283305420e-02,2.304468644846142250e-02
9.901903614141470411e-02,6.087987604188090096e-02,4.811517573174890761e-02
1.437096354739233195e-01,1.040799607447455560e-01,7.030503144052334397e-02
1.765537252276598301e-01,1.385372794397361496e-01,8.686429959224718778e-02
1.931172158861553800e-01,1.598066352946876656e-01,9.541030798049014716e-02
1.904318708335848154e-01,1.646073430175008512e-01,9.423707988242217837e-02
1.675148141029192128e-01,1.513484934658130832e-01,8.262474139946671126e-02
1.257873145715450169e-01,1.205447153305969493e-01,6.108327452830436544e-02
6.924851019067887470e-02,7.500103711446209909e-02,3.145333204807808369e-02
4.256005395882000997e-03,1.966094871813581224e-02,-3.200726302742248897e-03
-6.115561568748231758e-02,-3.892416869894481379e-02,-3.893018740266568356e-02
-1.183575876892817014e-01,-9.345218193221273284e-02,-7.143830827370160896e-02
-1.594367559371194787e-01,-1.369164549566352918e-01,-9.672062169920875307e-02
-1.785035772156094158e-01,-1.636590598234455574e-01,-1.116857641773412319e-01
-1.727677711602584321e-01,-1.702505197613214394e-01,-1.146388285316227162e-01
-1.431773882924639307e-01,-1.560487511881463729e-01,-1.055401037696122729e-01
-9.446876895895027493e-02,-1.233402789440609520e-01,-8.599361249626800985e-02
-3.456434224788288573e-02,-7.702943242327922602e-02,-5.896543704573377342e-02
2.662710734195185280e-02,-2.391035374340089864e-02,-2.827832998578062168e-02
7.884103288314021907e-02,2.837770992049395979e-02,2.030203974500557895e-03
1.132665937392870331e-01,7.255614768232927780e-02,2.837220923153039448e-02
1.242203282818501175e-01,1.028770195121738590e-01,4.817336237928342146e-02
1.103335148196059601e-01,1.160424566046071027e-01,6.022627979657663166e-02
7.493155637238288480e-02,1.116789904211138162e-01,6.475611051839788579e-02
2.542283465668410819e-02,9.224624421281096831e-02,6.317716739016829286e-02
-2.823784422643505626e-02,6.238606626829147628e-02,5.759348666876031031e-02
-7.566768161013470717e-02,2.786821353968257919e-02,5.017376848834929209e-02
-1.082247042503587525e-01,-5.594108829431336527e-03,4.258264036500203353e-02
-1.206849969495567693e-01,-3.335647865352350805e-02,3.564247281333367268e-02
-1.120481968275283680e-01,-5.245608835582699775e-02,2.932155681208229586e-02
-8.534468711144717334e-02,-6.174156485306635939e-02,2.302427699990822890e-02
-4.657710086421126133e-02,-6.158793035146679223e-02,1.605144121722225370e-02
-3.139007109592681366e-03,-5.337633954585617457e-02,8.046859712963349773e-03
3.783105510691189832e-02,-3.896082021450423399e-02,-7.376671061275485997e-04
7.073029020134756484e-02,-2.030450974033893435e-02,-9.452205837365397489e-03
9.215197969304393666e-02,6.412066098389311575e-04,-1.691936709794265165e-02
1.009100598434755913e-01,2.186947563782372372e-02,-2.205297071405142029e-02
9.760011891200107148e-02,4.120104434406270805e-02,-2.426304253779561215e-02
8.394393157114135584e-02,5.626201446921891974e-02,-2.370336324312949730e-02
6.214853856221502770e-02,6.464384614633031378e-02,-2.128515348997395834e-02
3.445018712028925789e-02,6.425140896930092715e-02,-1.846160359427620468e-02
2.928830989846580024e-03,5.376951709259100015e-02,-1.685181051976718247e-02
-3.042444370837814327e-02,3.312598379708928120e-02,-1.780620289509127208e-02
-6.350153760208775144e-02,3.809419694920740396e-03,-2.202125947923346330e-02
-9.389241672784696957e-02,-3.107921453366158104e-02,-2.929572031402561186e-02
-1.188504538588973369e-01,-6.710136836211628986e-02,-3.848698089810934087e-02
-1.354604533368357067e-01,-9.905913661253341884e-02,-4.767977467765543986e-02
-1.409893611996702045e-01,-1.217790767480603914e-01,-5.453121752349711360e-02
-1.333545706297279976e-01,-1.309587080948512172e-01,-5.672053036114878960e-02
-1.116149319384918126e-01,-1.239220225210170001e-01,-5.241531689458912846e-02
-7.636771012145812665e-02,-1.001483639372324486e-01,-4.066833985414463476e-02
-2.993933641055650241e-02,-6.148086385951431754e-02,-2.167530145641272804e-02
2.369550378090101717e-02,-1.197890267521371788e-02,3.149678035512304408e-03
7.926367872896826483e-02,4.256120987275023582e-02,3.129425952571622538e-02
1.307618714400282933e-01,9.534821053221893827e-02,5.944930811683733773e-02
1.721818702500752807e-01,1.395061494757889597e-01,8.395485942530878098e-02
1.983283672153527688e-01,1.690434874380628283e-01,1.013365240751703533e-01
2.056329585132009585e-01,1.797544038652423293e-01,1.088613766049513626e-01
1.928149783684779406e-01,1.699087963412612701e-01,1.050251030353106796e-01
1.612184645089962398e-01,1.405919844852266953e-01,8.987389473385505589e-02
1.147069894810522211e-01,9.560258574074337323e-02,6.508062652637487677e-02
5.910778832072655781e-02,4.090436044508320712e-02,3.374080497589411476e-02
1.307888938577111970e-03,-1.627528179564717570e-02,-8.392407920219946416e-05
-5.182181987223696829e-02,-6.853596072745521406e-02,-3.199194570439663210e-02
-9.446770801877481250e-02,-1.093916047174810086e-01,-5.792374669654878905e-02
-1.226798670804957608e-01,-1.341748437118294723e-01,-7.478134810642081409e-02
-1.347963040848242089e-01,-1.406241945691951156e-01,-8.088262632376794214e-02
-1.314355724571449890e-01,-1.290857368069565914e-01,-7.618024292265809794e-02
-1.151216992078343271e-01,-1.023325728879968949e-01,-6.221870929154461882e-02
-8.968077360502681172e-02,-6.506363422734837143e-02,-4.184909636441933034e-02
-5.955771958930410059e-02,-2.317598760122170642e-02,-1.875682814364186893e-02
-2.916620667736518138e-02,1.708487051156880321e-02,3.122131585031065470e-03
-2.347750389612983379e-03,4.999086362892134205e-02,2.021368194419350534e-02
1.800665148279961131e-02,7.110741000017506419e-02,2.986133144393370020e-02
3.014707739933423364e-02,7.788026860438221344e-02,3.074316626246555509e-02
3.348835068600103382e-02,6.995559996193528862e-02,2.308272323596701273e-02
2.852692383825829875e-02,4.919187864815940947e-02,8.615748131110980909e-03
1.670747618063312193e-02,1.936174223091399055e-02,-9.688240080725591882e-03
2.538142629753634832e-04,-1.442202494428178328e-02,-2.811533814815612292e-02
-1.805493825159246515e-02,-4.648513648724617031e-02,-4.284141109510250511e-02
-3.517271108836981380e-02,-7.146332776834331268e-02,-5.061331675696981169e-02
-4.811502027943993787e-02,-8.512363821638266326e-02,-4.935309374057348514e-02
-5.428864049675082015e-02,-8.499183095238825592e-02,-3.855598953827985009e-02
-5.180218478014340933e-02,-7.068223331843415114e-02,-1.938510370651053832e-02
-3.975602573631243503e-02,-4.389228466328717881e-02,5.566877431199920845e-03
-1.849502968115198862e-02,-8.091203143441215440e-03,3.279334613781048624e-02
1.022853521633516199e-02,3.201582034872341859e-02,5.853453824642339265e-02
4.325254710107547668e-02,7.113701880865401506e-02,7.940987677776345510e-02
7.621872344044543224e-02,1.040470078541756854e-01,9.286621797430662240e-02
1.040279998672706541e-01,1.261669270929546838e-01,9.736504998732294081e-02
1.215306988228167795e-01,1.340452843616325440e-01,9.233825631541223156e-02
1.243969060024178175e-01,1.257472842367357013e-01,7.802381650303362448e-02
1.100378038170353734e-01,1.011559603439060318e-01,5.531140497639620845e-02
7.837451044092805241e-02,6.215290040197790633e-02,2.568179707358398539e-02
3.223340925663262940e-02,1.261308227681248728e-02,-8.755411980325367161e-03
-2.278492088914731151e-02,-4.185288187960110873e-02,-4.519305058860675905e-02
-7.899083120173561179e-02,-9.444027128563209361e-02,-8.012942181601981351e-02
-1.277465381753702944e-01,-1.379507291282119352e-01,-1.095381142968616661e-01
-1.608757036504880611e-01,-1.657711645292760383e-01,-1.292583392826744393e-01
-1.721064790210954931e-01,-1.729077258292056607e-01,-1.356001344870945702e-01
-1.582963401384825941e-01,-1.569233595294933781e-01,-1.260909565730687354e-01
-1.202046685443296098e-01,-1.186135847888834943e-01,-1.002224257726929135e-01
-6.264219610854279696e-02,-6.226154860873747005e-02,-6.000571674684970769e-02
6.070144632802657036e-03,4.649506388236759880e-03,-1.013610371992559878e-02
7.528512665849798613e-02,7.231583960449766701e-02,4.238207096204245350e-02
1.337058847716410814e-01,1.300319921554035640e-01,8.919302323654877684e-02
1.713164181326260471e-01,1.679756006188584672e-01,1.220322254577726057e-01
1.812455060799675888e-01,1.790656165714599457e-01,1.344086130768485376e-01
1.611939189695046626e-01,1.605151908437529029e-01,1.231605827635890993e-01
1.140894813297662347e-01,1.146940641270396410e-01,8.947549069060811711e-02
4.778015169788272370e-02,4.902431253079682361e-02,3.903836435226941404e-02
-2.621277389298848348e-02,-2.515463181858956787e-02,-1.882381213113687446e-02
-9.466717925379916632e-02,-9.456931931534728886e-02,-7.287137216708054754e-02
-1.450209929767905248e-01,-1.464629619299389895e-01,-1.121913761092083739e-01
-1.677148240898290732e-01,-1.710274130889697652e-01,-1.284544486161763588e-01
-1.580754312070555279e-01,-1.633252575447080024e-01,-1.176899169615611973e-01
-1.173289566837093789e-01,-1.242997817778692948e-01,-8.118245276345958938e-02
-5.247418840919616106e-02,-6.064621550322379234e-02,-2.528072351571556547e-02
2.500460043556672340e-02,1.644318316841375527e-02,3.984972940980398282e-02
1.013222599955909409e-01,9.339565382211825750e-02,1.022492036517406999e-01
1.629944327573491503e-01,1.567775704541682635e-01,1.504959962779240656e-01
1.992948051085801087e-01,1.956861829725731472e-01,1.758244376097387041e-01
2.040744659585354004e-01,2.035523151485264526e-01,1.735999844390692382e-01
1.766282659995895565e-01,1.790673650040580100e-01,1.439248449679258468e-01
1.215221956006305448e-01,1.261564988927434683e-01,9.137012285824155922e-02
4.752008334649313048e-02,5.310362571891286132e-02,2.400058964914905668e-02
-3.408655011834313409e-02,-2.893809311482850588e-02,-4.805158745013615729e-02
-1.113800178262661367e-01,-1.077560222671217482e-01,-1.141912484284324236e-01
-1.736248887590101098e-01,-1.719172911951120097e-01,-1.649049419262471061e-01
-2.127470029258516082e-01,-2.123909144094907053e-01,-1.930654963248847333e-01
-2.243272943523259566e-01,-2.237636186326195098e-01,-1.948696119166049012e-01
-2.080198848265188138e-01,-2.049175984882730672e-01,-1.703211582177227013e-01
-1.673739425708864748e-01,-1.590982959280490272e-01,-1.232058402932943858e-01
-1.091171662433953471e-01,-9.336775568071004061e-02,-6.054438631626259115e-02
-4.202720913647464696e-02,-1.751377694794216400e-02,8.428798781455235090e-03
2.443596458770030955e-02,5.743798862188134735e-02,7.363963540551896059e-02
8.153207983618480925e-02,1.208907088954455367e-01,1.257038730364661017e-01
1.224535247455371956e-01,1.642537461494484319e-01,1.573607032203662992e-01
1.431470239659366206e-01,1.821612097741774350e-01,1.645521903901233374e-01
1.426318889125584577e-01,1.731315905792794596e-01,1.469524462388021036e-01
1.228378064856161245e-01,1.395955054674303530e-01,1.078744279647262383e-01
8.808982856822301921e-02,8.735166369734645442e-02,5.362195474461885908e-02
